id,species,height,dbh,lat,lng,condition
225671,Deciduous,9,7.62,52.363138,4.908162,fair
225672,Deciduous,9,7.62,52.363092,4.908182,good
225673,Deciduous,9,7.62,52.363177,4.908358,excellent
225674,Deciduous,9,7.62,52.363132,4.908381,fair
226117,Deciduous,9,5.08,52.368666,4.916241,good
226400,Deciduous,9,7.62,52.369587,4.914569,excellent
223255,Deciduous,6,2.54,52.36393,4.915399,good
223580,Deciduous,6,2.54,52.368164,4.909055,fair
224208,Deciduous,6,2.54,52.365995,4.908877,good
223581,Deciduous,6,2.54,52.368144,4.908782,good
226289,Deciduous,6,2.54,52.368603,4.916543,fair
141501,Deciduous,6,2.54,52.363261,4.921284,fair
224200,Deciduous,6,2.54,52.365492,4.91365,fair
224246,Deciduous,6,2.54,52.363766,4.915853,good
226396,Deciduous,6,2.54,52.369951,4.912166,fair
226397,Deciduous,6,2.54,52.369913,4.912199,good
226398,Deciduous,6,2.54,52.369908,4.912156,excellent
223218,Deciduous,9,5.08,52.365279,4.912708,fair
223597,Deciduous,6,2.54,52.363154,4.916297,good
224202,Deciduous,6,2.54,52.364892,4.913267,fair
224299,Deciduous,6,2.54,52.365838,4.909915,fair
225075,Deciduous,6,2.54,52.363698,4.918387,excellent
225077,Deciduous,6,2.54,52.363638,4.918272,fair
225299,Deciduous,6,2.54,52.363203,4.916152,good
225538,Deciduous,6,2.54,52.365518,4.910618,fair
235777,Deciduous,6,2.54,52.365851,4.910124,good
223507,Deciduous,6,2.54,52.365235,4.912678,good
224158,Deciduous,6,2.54,52.364372,4.919995,excellent
223384,Deciduous,6,2.54,52.36209,4.914344,fair
225099,Deciduous,6,2.54,52.365364,4.91367,good
223601,Deciduous,6,2.54,52.363638,4.918547,fair
242054,Deciduous,9,5.08,52.365896,4.908353,good
224355,Deciduous,6,2.54,52.36874,4.909492,excellent
225078,Deciduous,6,2.54,52.363631,4.918184,good
225692,Deciduous,6,2.54,52.365082,4.912678,excellent
242053,Deciduous,9,5.08,52.365877,4.908348,excellent
224204,Deciduous,9,5.08,52.365863,4.908305,fair
225101,Deciduous,9,5.08,52.365456,4.91387,fair
225301,Deciduous,6,2.54,52.364582,4.920539,good
226625,Deciduous,9,5.08,52.366191,4.908733,excellent
225148,Deciduous,24,17.78,52.365941,4.909622,good
237942,Deciduous,15,10.16,52.368064,4.90905,excellent
238170,Deciduous,18,12.7,52.367524,4.90872,fair
223179,Deciduous,9,5.08,52.363106,4.915963,fair
242441,Evergreen,6,2.54,52.368539,4.914601,good
225695,Deciduous,9,5.08,52.367479,4.908042,excellent
226174,Deciduous,15,10.16,52.367796,4.908564,fair
224207,Evergreen,15,10.16,52.366143,4.908871,fair
130304,Deciduous,18,12.7,52.363231,4.921214,excellent
130824,Deciduous,9,7.62,52.362062,4.918503,excellent
130825,Deciduous,9,7.62,52.362106,4.918652,fair
130826,Deciduous,9,5.08,52.362154,4.918791,good
130827,Deciduous,9,7.62,52.362189,4.91888,excellent
130828,Deciduous,9,7.62,52.362261,4.918916,fair
130829,Deciduous,9,5.08,52.362255,4.919016,good
130830,Deciduous,9,7.62,52.362314,4.919016,excellent
130831,Deciduous,9,5.08,52.362356,4.919078,fair
130832,Deciduous,9,7.62,52.362361,4.919185,good
130833,Deciduous,9,7.62,52.362392,4.919143,excellent
130835,Deciduous,9,7.62,52.362677,4.919602,fair
130836,Deciduous,9,7.62,52.362563,4.919459,good
131079,Deciduous,9,7.62,52.362521,4.919394,good
131080,Deciduous,9,7.62,52.362439,4.919289,excellent
131081,Deciduous,9,7.62,52.362438,4.919204,fair
131083,Deciduous,9,7.62,52.362766,4.919726,good
131094,Deciduous,18,12.7,52.3632,4.920952,excellent
131338,Deciduous,15,10.16,52.363184,4.92078,excellent
131339,Deciduous,15,10.16,52.363164,4.920578,fair
142544,Deciduous,6,2.54,52.362077,4.918343,good
142545,Deciduous,6,2.54,52.36252,4.919316,excellent
223161,Deciduous,24,17.78,52.366023,4.908504,excellent
223220,Deciduous,15,10.16,52.365602,4.914377,good
223223,Deciduous,15,10.16,52.365405,4.91494,excellent
223227,Deciduous,24,17.78,52.365763,4.913068,fair
223832,Deciduous,18,12.7,52.366827,4.920615,good
223833,Deciduous,18,12.7,52.366908,4.920692,excellent
223834,Deciduous,15,10.16,52.366832,4.920905,fair
223850,Deciduous,9,7.62,52.368378,4.917892,good
224068,Deciduous,15,10.16,52.366913,4.920983,excellent
224069,Deciduous,18,12.7,52.366988,4.920771,fair
224071,Deciduous,9,7.62,52.368331,4.918023,good
224276,Deciduous,9,7.62,52.367208,4.909749,good
224307,Deciduous,24,17.78,52.365537,4.912852,excellent
224466,Deciduous,15,10.16,52.365271,4.915338,excellent
224483,Deciduous,9,7.62,52.367052,4.910199,excellent
224484,Deciduous,9,7.62,52.367065,4.909682,fair
224517,Deciduous,9,7.62,52.364579,4.917347,good
224520,Deciduous,15,10.16,52.36452,4.917515,fair
224521,Deciduous,15,10.16,52.364464,4.917195,good
224731,Deciduous,15,10.16,52.364388,4.9179,fair
224732,Deciduous,15,10.16,52.364637,4.917182,good
224733,Deciduous,15,10.16,52.364698,4.916984,excellent
224738,Deciduous,15,10.16,52.364459,4.917692,fair
224739,Deciduous,15,10.16,52.364401,4.917373,good
224916,Deciduous,15,10.16,52.366241,4.912526,fair
224917,Deciduous,15,10.16,52.366338,4.912253,good
224918,Deciduous,15,10.16,52.366587,4.920671,excellent
224919,Deciduous,15,10.16,52.366586,4.911057,fair
224920,Deciduous,15,10.16,52.36607,4.91302,good
224921,Deciduous,9,7.62,52.366406,4.912062,excellent
224922,Deciduous,9,5.08,52.366469,4.911396,fair
224923,Deciduous,9,7.62,52.366526,4.911229,good
224924,Deciduous,9,7.62,52.366598,4.911509,excellent
224929,Deciduous,15,10.16,52.366,4.913222,fair
224948,Deciduous,15,10.16,52.365091,4.915847,excellent
224949,Deciduous,15,10.16,52.365138,4.915724,fair
224950,Deciduous,9,7.62,52.365211,4.91551,good
224955,Deciduous,9,7.62,52.365033,4.916017,good
225141,Deciduous,15,10.16,52.366139,4.912819,excellent
225157,Deciduous,9,7.62,52.364155,4.918568,fair
225158,Deciduous,15,10.16,52.364174,4.918026,good
225160,Deciduous,24,17.78,52.364081,4.911057,excellent
225165,Deciduous,15,10.16,52.364836,4.916586,fair
225167,Deciduous,15,10.16,52.364771,4.916774,good
225170,Deciduous,9,7.62,52.3649,4.916399,excellent
225174,Deciduous,15,10.16,52.364965,4.916211,good
225332,Deciduous,24,17.78,52.36491,4.913537,fair
225365,Deciduous,9,7.62,52.366787,4.910967,fair
225366,Deciduous,9,7.62,52.366846,4.91079,good
225367,Deciduous,15,10.16,52.367022,4.90981,excellent
225368,Deciduous,9,7.62,52.366725,4.911139,fair
225369,Deciduous,9,7.62,52.36697,4.909961,good
225375,Deciduous,24,17.78,52.363968,4.911028,excellent
225383,Deciduous,15,10.16,52.364267,4.918248,fair
225384,Deciduous,15,10.16,52.364261,4.91778,good
225579,Deciduous,9,7.62,52.366914,4.910126,fair
225581,Deciduous,9,7.62,52.366887,4.910671,good
225582,Deciduous,9,5.08,52.366875,4.910238,excellent
225583,Deciduous,9,7.62,52.367151,4.909909,fair
225584,Deciduous,9,7.62,52.36711,4.909539,good
225585,Deciduous,9,7.62,52.366782,4.910494,excellent
225586,Deciduous,9,7.62,52.36668,4.91127,fair
225588,Deciduous,15,10.16,52.366668,4.920749,good
225589,Deciduous,15,10.16,52.366664,4.920459,excellent
225592,Deciduous,15,10.16,52.367104,4.910049,fair
225596,Deciduous,15,10.16,52.364318,4.918099,good
225597,Deciduous,15,10.16,52.364318,4.917615,excellent
225604,Deciduous,24,17.78,52.363335,4.910816,fair
225605,Deciduous,15,10.16,52.363394,4.919295,good
225606,Deciduous,15,10.16,52.363404,4.919176,excellent
225801,Deciduous,9,7.62,52.366661,4.910837,fair
225802,Deciduous,15,10.16,52.36675,4.920826,good
225803,Deciduous,18,12.7,52.366745,4.920537,excellent
225806,Deciduous,9,7.62,52.366725,4.910655,fair
225817,Deciduous,24,17.78,52.36344,4.910841,good
225828,Deciduous,15,10.16,52.363305,4.919438,excellent
226038,Deciduous,15,10.16,52.363321,4.919537,good
226047,Deciduous,24,17.78,52.36386,4.910985,excellent
226048,Deciduous,24,17.78,52.363754,4.910951,fair
226049,Deciduous,24,17.78,52.363654,4.910914,good
226261,Deciduous,24,17.78,52.363546,4.910872,good
226473,Deciduous,15,10.16,52.365667,4.914187,excellent
226474,Deciduous,15,10.16,52.365731,4.914,fair
226475,Deciduous,15,10.16,52.365801,4.913799,good
226476,Deciduous,15,10.16,52.365865,4.913611,excellent
226477,Deciduous,9,7.62,52.365931,4.913422,fair
226478,Deciduous,15,10.16,52.365537,4.914564,good
226480,Deciduous,15,10.16,52.365472,4.914751,excellent
226483,Deciduous,15,10.16,52.365341,4.91513,fair
235573,Deciduous,9,7.62,52.366183,4.912227,fair
235574,Deciduous,9,7.62,52.36622,4.912122,good
235575,Deciduous,15,10.16,52.366086,4.91251,excellent
235772,Deciduous,15,10.16,52.366133,4.912371,fair
235774,Deciduous,9,7.62,52.366019,4.912706,good
235775,Deciduous,15,10.16,52.365924,4.912982,excellent
235780,Deciduous,15,10.16,52.365843,4.913214,fair
235781,Deciduous,15,10.16,52.365781,4.913393,good
235782,Deciduous,9,7.62,52.365718,4.913574,excellent
235783,Deciduous,15,10.16,52.365655,4.913755,fair
235973,Deciduous,9,7.62,52.364935,4.915832,excellent
235974,Deciduous,9,7.62,52.364834,4.916126,fair
235975,Deciduous,9,7.62,52.364886,4.915972,good
235976,Deciduous,15,10.16,52.364737,4.916405,excellent
235977,Deciduous,15,10.16,52.364662,4.916621,fair
235978,Deciduous,15,10.16,52.364612,4.916763,good
236178,Deciduous,15,10.16,52.364556,4.916926,excellent
237945,Deciduous,24,17.78,52.367913,4.90863,fair
238234,Deciduous,6,2.54,52.370136,4.90894,excellent
238239,Deciduous,6,2.54,52.370115,4.9091,fair
238241,Deciduous,6,2.54,52.370076,4.909002,good
238245,Deciduous,18,12.7,52.370148,4.91977,fair
239889,Deciduous,15,10.16,52.364779,4.916284,good
241999,Deciduous,9,5.08,52.362855,4.919825,good
238169,Deciduous,24,17.78,52.367597,4.908444,fair
224363,Deciduous,24,17.78,52.368426,4.909027,fair
224418,Deciduous,15,10.16,52.36383,4.917675,excellent
224422,Deciduous,18,12.7,52.363756,4.91745,fair
223153,Deciduous,24,20.32,52.365924,4.909389,good
223154,Deciduous,15,10.16,52.36587,4.909348,excellent
223378,Deciduous,24,17.78,52.363281,4.91674,fair
224066,Deciduous,24,17.78,52.368,4.918498,good
224201,Deciduous,24,17.78,52.364874,4.913307,excellent
224243,Deciduous,18,12.7,52.364028,4.918164,fair
224244,Deciduous,24,17.78,52.364007,4.918221,good
224248,Deciduous,24,20.32,52.365088,4.912484,excellent
224457,Deciduous,24,20.32,52.365125,4.912591,good
224464,Deciduous,24,20.32,52.365019,4.912705,excellent
225331,Deciduous,24,20.32,52.363932,4.917873,fair
225540,Deciduous,24,17.78,52.364785,4.913405,good
224053,Deciduous,24,17.78,52.368255,4.918229,excellent
225691,Deciduous,6,2.54,52.364884,4.913126,excellent
223181,Deciduous,9,5.08,52.363321,4.917167,good
225076,Deciduous,9,5.08,52.363678,4.918294,excellent
242072,Deciduous,6,2.54,52.364431,4.920103,excellent
