id,species,height,dbh,lat,lng,condition
14645,Deciduous,18,12.7,52.313704,4.975395,fair
14646,Deciduous,9,7.62,52.313657,4.975427,good
14648,Deciduous,9,7.62,52.313617,4.975455,excellent
14649,Deciduous,9,7.62,52.313597,4.975165,fair
14650,Deciduous,18,12.7,52.313536,4.975214,good
14716,Deciduous,9,5.08,52.299436,4.964203,excellent
14717,Deciduous,15,10.16,52.299466,4.964325,fair
14718,Deciduous,15,10.16,52.299886,4.965666,good
14719,Deciduous,15,10.16,52.299967,4.9658,excellent
14721,Deciduous,18,12.7,52.299928,4.966076,fair
14725,Deciduous,18,12.7,52.299891,4.965906,good
14731,Deciduous,15,10.16,52.298402,4.967706,excellent
14732,Deciduous,15,10.16,52.298367,4.96775,fair
14740,Deciduous,15,10.16,52.319466,4.953746,good
14743,Deciduous,9,7.62,52.320125,4.953921,excellent
14771,Deciduous,15,10.16,52.298314,4.967798,fair
14772,Deciduous,15,10.16,52.298218,4.967816,good
14773,Deciduous,18,12.7,52.298159,4.967849,excellent
14791,Deciduous,9,7.62,52.322118,4.958123,fair
14792,Deciduous,9,7.62,52.321937,4.958173,good
14793,Deciduous,9,7.62,52.321959,4.958145,excellent
14794,Deciduous,15,10.16,52.321983,4.958085,fair
14799,Deciduous,9,7.62,52.322032,4.958254,good
14821,Deciduous,9,7.62,52.299804,4.964526,excellent
14831,Deciduous,9,7.62,52.321872,4.958303,fair
14833,Deciduous,9,7.62,52.321871,4.958248,good
14851,Deciduous,15,10.16,52.321156,4.986277,excellent
14861,Deciduous,24,17.78,52.321737,4.9846,fair
14862,Deciduous,24,17.78,52.321742,4.984393,good
14867,Deciduous,15,10.16,52.321886,4.984496,excellent
14897,Deciduous,18,12.7,52.326832,4.987225,fair
14925,Deciduous,9,7.62,52.32188,4.984188,good
14927,Deciduous,9,7.62,52.321885,4.984248,excellent
14931,Deciduous,18,12.7,52.321926,4.984532,fair
14933,Deciduous,15,10.16,52.32202,4.984216,good
14955,Deciduous,24,17.78,52.327045,4.987292,excellent
14957,Deciduous,15,10.16,52.32678,4.986575,fair
14961,Deciduous,9,7.62,52.32686,4.986539,good
14963,Deciduous,9,7.62,52.326813,4.986515,excellent
14966,Deciduous,9,7.62,52.326847,4.98646,fair
14967,Deciduous,9,7.62,52.326865,4.986431,good
14969,Deciduous,9,5.08,52.325334,4.988944,excellent
14979,Deciduous,9,5.08,52.325431,4.989174,fair
14988,Deciduous,18,12.7,52.322068,4.984245,good
14989,Deciduous,9,7.62,52.322054,4.984195,excellent
14992,Deciduous,15,10.16,52.322154,4.984239,fair
14993,Deciduous,6,2.54,52.322126,4.984226,good
14994,Deciduous,15,10.16,52.322129,4.984282,excellent
14995,Deciduous,15,10.16,52.322146,4.984298,fair
14996,Deciduous,24,17.78,52.322184,4.98423,good
15035,Deciduous,15,10.16,52.32555,4.988508,excellent
15036,Deciduous,9,7.62,52.32557,4.988609,fair
15037,Deciduous,18,12.7,52.32556,4.98871,good
15052,Deciduous,9,7.62,52.322217,4.984434,excellent
15053,Deciduous,9,7.62,52.322242,4.984403,fair
15055,Deciduous,9,7.62,52.322259,4.984542,good
15060,Deciduous,9,7.62,52.322194,4.984754,excellent
15061,Deciduous,18,12.7,52.322087,4.984708,fair
15063,Deciduous,18,12.7,52.322051,4.984798,good
15065,Deciduous,15,10.16,52.322275,4.983995,excellent
15089,Deciduous,9,7.62,52.327119,4.985748,fair
15099,Deciduous,24,17.78,52.326717,4.9864,good
15112,Deciduous,9,7.62,52.325127,4.989172,excellent
15121,Deciduous,9,7.62,52.322067,4.983752,fair
15126,Deciduous,9,5.08,52.322078,4.983476,good
15140,Deciduous,9,7.62,52.320504,4.992911,excellent
15169,Deciduous,9,7.62,52.324935,4.98919,fair
15170,Deciduous,9,7.62,52.32495,4.989248,good
15171,Deciduous,15,10.16,52.324904,4.989253,excellent
15172,Deciduous,15,10.16,52.324926,4.9893,fair
15173,Deciduous,15,10.16,52.324947,4.989341,good
15182,Deciduous,15,10.16,52.322233,4.98362,excellent
15184,Deciduous,15,10.16,52.322154,4.983411,fair
15185,Deciduous,15,10.16,52.32218,4.98343,good
15186,Deciduous,15,10.16,52.322192,4.983478,excellent
15210,Deciduous,15,10.16,52.328215,4.985577,fair
15237,Deciduous,9,7.62,52.325102,4.990535,good
15242,Deciduous,18,12.7,52.322736,4.983804,excellent
15243,Deciduous,15,10.16,52.322703,4.983825,fair
15245,Deciduous,15,10.16,52.322631,4.983777,good
15251,Deciduous,15,10.16,52.322557,4.983477,excellent
15252,Deciduous,15,10.16,52.322579,4.983531,fair
15253,Deciduous,15,10.16,52.32261,4.9836,good
15256,Deciduous,15,10.16,52.328323,4.985546,excellent
15261,Deciduous,15,10.16,52.328372,4.985691,fair
15263,Deciduous,15,10.16,52.328368,4.985738,good
15286,Deciduous,15,10.16,52.325681,4.990315,excellent
15294,Deciduous,9,7.62,52.326314,4.989906,fair
15298,Deciduous,9,7.62,52.327161,4.988988,good
15299,Deciduous,9,7.62,52.327205,4.988875,excellent
15304,Deciduous,15,10.16,52.32251,4.983639,fair
15305,Deciduous,15,10.16,52.322483,4.983622,good
15317,Deciduous,18,12.7,52.322318,4.983309,excellent
15319,Deciduous,15,10.16,52.328403,4.985955,fair
15321,Deciduous,15,10.16,52.328311,4.986069,good
15323,Deciduous,9,7.62,52.328398,4.986081,excellent
15336,Deciduous,15,10.16,52.326191,4.989932,fair
15338,Deciduous,15,10.16,52.326242,4.989903,good
15339,Deciduous,9,7.62,52.325991,4.990002,excellent
15340,Deciduous,9,5.08,52.325916,4.990042,fair
15352,Deciduous,9,7.62,52.327325,4.98874,good
15355,Deciduous,9,7.62,52.327428,4.988655,excellent
15358,Deciduous,9,7.62,52.327502,4.988595,fair
15359,Deciduous,9,7.62,52.327465,4.988608,good
15365,Deciduous,18,12.7,52.321654,4.985851,excellent
15369,Deciduous,15,10.16,52.32226,4.983307,fair
15373,Deciduous,18,12.7,52.322338,4.983579,good
15374,Deciduous,15,10.16,52.322318,4.983573,excellent
15379,Deciduous,15,10.16,52.322242,4.983353,fair
15383,Deciduous,15,10.16,52.322879,4.984479,good
15388,Deciduous,9,7.62,52.328469,4.986117,excellent
15401,Deciduous,9,7.62,52.328584,4.986333,fair
15405,Deciduous,15,10.16,52.325642,4.989244,good
15419,Deciduous,15,10.16,52.326011,4.988442,excellent
15421,Deciduous,15,10.16,52.321644,4.986048,fair
15422,Deciduous,15,10.16,52.321613,4.986009,good
15424,Deciduous,18,12.7,52.321611,4.985975,excellent
15430,Deciduous,15,10.16,52.321763,4.985993,fair
15431,Deciduous,18,12.7,52.321777,4.985976,good
15434,Deciduous,15,10.16,52.321748,4.985701,excellent
15436,Deciduous,18,12.7,52.321812,4.985756,fair
15440,Deciduous,9,7.62,52.323056,4.984535,good
15441,Deciduous,9,7.62,52.323021,4.98454,excellent
15443,Deciduous,15,10.16,52.328578,4.986408,fair
15447,Deciduous,9,7.62,52.328517,4.986629,good
15460,Deciduous,9,7.62,52.326143,4.988384,excellent
15471,Deciduous,9,7.62,52.321815,4.985724,fair
15472,Deciduous,15,10.16,52.321837,4.985738,good
15479,Deciduous,18,12.7,52.321845,4.985492,excellent
15482,Deciduous,18,12.7,52.321954,4.985491,fair
15483,Deciduous,9,7.62,52.322005,4.98559,good
15484,Deciduous,9,7.62,52.322001,4.985559,excellent
15486,Deciduous,9,7.62,52.32203,4.985542,fair
15495,Deciduous,9,5.08,52.328609,4.985818,good
15517,Deciduous,9,7.62,52.326558,4.987751,excellent
15526,Deciduous,9,7.62,52.322218,4.985242,fair
15542,Deciduous,9,7.62,52.324215,4.989151,good
15559,Deciduous,24,17.78,52.328221,4.985122,excellent
15570,Deciduous,15,10.16,52.326915,4.987723,fair
15576,Deciduous,9,7.62,52.327091,4.987899,good
15578,Deciduous,15,10.16,52.327229,4.98804,excellent
15581,Deciduous,18,12.7,52.327294,4.988152,fair
15582,Deciduous,9,7.62,52.32741,4.988333,good
15587,Deciduous,18,12.7,52.32218,4.985019,excellent
15589,Deciduous,15,10.16,52.322146,4.985125,fair
15590,Deciduous,15,10.16,52.322119,4.985187,good
15592,Deciduous,24,17.78,52.32209,4.985187,excellent
15594,Deciduous,24,17.78,52.32208,4.985264,fair
15595,Deciduous,9,7.62,52.322039,4.985245,good
15596,Deciduous,15,10.16,52.322012,4.98527,excellent
15600,Deciduous,15,10.16,52.321874,4.985101,fair
15611,Deciduous,9,7.62,52.324092,4.989513,good
15612,Deciduous,9,7.62,52.32406,4.989576,excellent
15617,Deciduous,9,7.62,52.323887,4.989767,fair
15618,Deciduous,9,7.62,52.323838,4.989744,good
15621,Deciduous,9,7.62,52.328174,4.984634,excellent
15624,Deciduous,18,12.7,52.328123,4.984895,fair
15626,Deciduous,15,10.16,52.328013,4.985075,good
15627,Deciduous,18,12.7,52.327992,4.985099,excellent
15628,Deciduous,15,10.16,52.327921,4.985029,fair
15631,Deciduous,18,12.7,52.327898,4.98515,good
15633,Deciduous,18,12.7,52.327808,4.985153,excellent
15634,Deciduous,18,12.7,52.327824,4.985068,fair
15635,Deciduous,18,12.7,52.327761,4.985088,good
15636,Deciduous,15,10.16,52.327422,4.988361,excellent
15638,Deciduous,15,10.16,52.327359,4.98825,fair
15651,Deciduous,18,12.7,52.321912,4.985194,good
15659,Deciduous,18,12.7,52.321689,4.985106,excellent
15660,Deciduous,18,12.7,52.321679,4.985228,fair
15661,Deciduous,18,12.7,52.321603,4.985214,good
15664,Deciduous,15,10.16,52.321633,4.985077,excellent
15665,Deciduous,15,10.16,52.321554,4.985222,fair
15685,Deciduous,18,12.7,52.327895,4.984958,good
15686,Deciduous,18,12.7,52.327947,4.985066,excellent
15688,Deciduous,15,10.16,52.327968,4.985004,fair
15691,Deciduous,18,12.7,52.328008,4.984822,good
15699,Deciduous,15,10.16,52.326365,4.98781,excellent
15717,Deciduous,6,2.54,52.321585,4.984883,fair
15722,Deciduous,15,10.16,52.321422,4.984844,good
15723,Deciduous,18,12.7,52.321447,4.984831,excellent
15748,Deciduous,18,12.7,52.327807,4.984873,fair
15749,Deciduous,15,10.16,52.327795,4.984869,good
15752,Deciduous,15,10.16,52.327606,4.985457,excellent
15753,Deciduous,15,10.16,52.32764,4.985491,fair
15754,Deciduous,15,10.16,52.327613,4.985542,good
15756,Deciduous,18,12.7,52.327571,4.98559,excellent
15759,Deciduous,9,7.62,52.327518,4.985492,fair
15764,Deciduous,18,12.7,52.32755,4.985389,good
15773,Deciduous,9,7.62,52.32539,4.987905,excellent
15782,Deciduous,18,12.7,52.321437,4.984626,fair
15783,Deciduous,18,12.7,52.321474,4.984609,good
15784,Deciduous,15,10.16,52.321491,4.984688,excellent
15814,Deciduous,15,10.16,52.32756,4.985316,fair
15815,Deciduous,18,12.7,52.327551,4.985264,good
15816,Deciduous,9,7.62,52.327442,4.985371,excellent
15817,Deciduous,9,7.62,52.327447,4.985334,fair
15819,Deciduous,15,10.16,52.327654,4.985219,good
15821,Deciduous,24,17.78,52.327703,4.985232,excellent
15822,Deciduous,18,12.7,52.327702,4.985162,fair
15823,Deciduous,24,17.78,52.32811,4.984649,good
15848,Deciduous,9,7.62,52.321491,4.984266,excellent
15952,Deciduous,9,7.62,52.33443,4.848921,fair
16184,Deciduous,9,7.62,52.334462,4.849374,good
16187,Deciduous,9,7.62,52.334475,4.850015,excellent
16737,Deciduous,9,7.62,52.334582,4.85025,fair
16742,Deciduous,15,10.16,52.332187,4.861294,good
16878,Deciduous,9,7.62,52.334563,4.875248,excellent
16987,Deciduous,9,7.62,52.334429,4.849056,fair
16997,Deciduous,9,7.62,52.334439,4.849032,good
17049,Deciduous,9,7.62,52.334591,4.850486,excellent
17277,Deciduous,9,7.62,52.332306,4.891259,fair
17643,Deciduous,9,7.62,52.3329,4.847709,good
17722,Deciduous,9,7.62,52.325565,4.861673,excellent
18695,Deciduous,9,7.62,52.352167,4.89837,fair
18740,Deciduous,9,7.62,52.352132,4.898349,good
19148,Deciduous,15,10.16,52.352155,4.898454,excellent
19189,Deciduous,15,10.16,52.352149,4.898391,fair
19264,Deciduous,9,7.62,52.352132,4.898525,good
19270,Deciduous,18,12.7,52.340601,4.854221,excellent
19384,Deciduous,15,10.16,52.335585,4.868478,fair
19385,Deciduous,15,10.16,52.335565,4.868524,good
19532,Deciduous,6,7.62,52.334487,4.850696,excellent
19683,Deciduous,9,5.08,52.340097,4.884773,fair
19838,Deciduous,9,7.62,52.334476,4.849846,good
20127,Deciduous,9,7.62,52.331992,4.854024,excellent
20854,Deciduous,15,10.16,52.335597,4.868465,fair
20879,Deciduous,15,10.16,52.325648,4.861645,good
21049,Deciduous,9,5.08,52.327463,4.873006,excellent
21052,Deciduous,9,7.62,52.342165,4.914,fair
21306,Deciduous,6,7.62,52.337134,4.896125,good
21316,Deciduous,15,10.16,52.33461,4.871168,excellent
21361,Deciduous,9,7.62,52.328157,4.878838,fair
21411,Deciduous,6,7.62,52.33643,4.895532,good
21427,Deciduous,18,12.7,52.334021,4.852768,excellent
21433,Deciduous,18,12.7,52.334527,4.850642,fair
21506,Deciduous,18,12.7,52.333945,4.852793,good
21529,Deciduous,6,7.62,52.338822,4.905594,excellent
21545,Deciduous,18,12.7,52.334439,4.850206,fair
21573,Deciduous,9,5.08,52.343623,4.883537,good
21576,Deciduous,9,7.62,52.343013,4.847714,excellent
21584,Deciduous,9,7.62,52.346134,4.845903,fair
21586,Deciduous,9,7.62,52.34246,4.846904,good
21587,Deciduous,9,7.62,52.341888,4.846566,excellent
21588,Deciduous,9,7.62,52.341912,4.846701,fair
21589,Deciduous,9,7.62,52.341918,4.846835,good
21624,Deciduous,9,7.62,52.323202,4.89149,excellent
21633,Deciduous,6,7.62,52.336979,4.896245,fair
21634,Deciduous,6,7.62,52.336835,4.896069,good
21661,Deciduous,9,5.08,52.329215,4.885626,excellent
21665,Deciduous,9,5.08,52.342467,4.883345,fair
21698,Deciduous,9,7.62,52.333879,4.893697,good
21724,Deciduous,15,10.16,52.343779,4.881138,excellent
21726,Deciduous,15,10.16,52.343836,4.881442,fair
21734,Deciduous,9,5.08,52.343601,4.883574,good
21737,Deciduous,9,7.62,52.334477,4.849924,excellent
21740,Deciduous,9,7.62,52.329855,4.870349,fair
21787,Deciduous,18,12.7,52.33717,4.896861,good
21797,Deciduous,6,7.62,52.336941,4.895839,excellent
21798,Deciduous,6,7.62,52.337067,4.896117,fair
21805,Deciduous,9,7.62,52.335247,4.851438,good
21807,Deciduous,9,7.62,52.334447,4.849298,excellent
21837,Deciduous,6,7.62,52.33696,4.895844,fair
21847,Deciduous,6,2.54,52.330076,4.892412,good
21848,Deciduous,6,2.54,52.330078,4.89246,excellent
21894,Deciduous,9,7.62,52.344323,4.884981,fair
21897,Deciduous,15,10.16,52.340624,4.884663,good
21907,Deciduous,6,7.62,52.338476,4.895495,excellent
21920,Deciduous,15,10.16,52.327114,4.87393,fair
21933,Deciduous,15,10.16,52.332178,4.860362,good
21949,Deciduous,9,5.08,52.341145,4.881687,excellent
21950,Deciduous,9,5.08,52.34107,4.881795,fair
21952,Deciduous,9,5.08,52.340734,4.882081,good
21953,Deciduous,9,5.08,52.340747,4.882076,excellent
21954,Deciduous,9,5.08,52.340726,4.882219,fair
21968,Deciduous,18,12.7,52.333926,4.854193,good
21971,Deciduous,18,12.7,52.336496,4.895746,excellent
21981,Deciduous,15,10.16,52.331281,4.859773,fair
21985,Deciduous,18,12.7,52.334367,4.849908,good
22009,Deciduous,9,5.08,52.343864,4.885248,excellent
22014,Deciduous,18,12.7,52.334024,4.853885,fair
22019,Deciduous,6,7.62,52.338943,4.904951,good
22036,Deciduous,6,7.62,52.337093,4.895835,excellent
22079,Deciduous,9,7.62,52.343533,4.879036,fair
22096,Deciduous,6,7.62,52.336418,4.895277,good
22097,Deciduous,6,7.62,52.336354,4.895328,excellent
22180,Deciduous,6,2.54,52.340766,4.883693,fair
22197,Deciduous,9,7.62,52.335268,4.851456,good
22223,Deciduous,9,7.62,52.341797,4.846312,excellent
22225,Deciduous,9,5.08,52.340772,4.881961,fair
22241,Deciduous,18,12.7,52.333831,4.854113,good
22255,Deciduous,15,10.16,52.334599,4.871114,excellent
22256,Deciduous,9,7.62,52.334919,4.851311,fair
22277,Deciduous,9,5.08,52.341852,4.884844,good
22278,Deciduous,9,5.08,52.340558,4.878985,excellent
22292,Deciduous,9,5.08,52.342287,4.884092,fair
22294,Deciduous,9,5.08,52.340841,4.883909,good
22338,Deciduous,9,5.08,52.342255,4.88344,excellent
22341,Deciduous,9,5.08,52.340649,4.884712,fair
22355,Deciduous,9,5.08,52.342296,4.878576,good
22393,Deciduous,9,5.08,52.343961,4.885183,excellent
22395,Deciduous,6,7.62,52.339843,4.907659,fair
22406,Deciduous,18,12.7,52.343274,4.878957,good
22409,Deciduous,6,7.62,52.336331,4.895277,excellent
22415,Deciduous,9,7.62,52.343982,4.883853,fair
22422,Deciduous,18,12.7,52.338788,4.905534,good
22476,Deciduous,9,5.08,52.337176,4.891956,excellent
22478,Deciduous,6,7.62,52.337145,4.896271,fair
22479,Deciduous,9,7.62,52.340522,4.884451,good
22528,Deciduous,15,10.16,52.344094,4.881156,excellent
22562,Deciduous,9,5.08,52.340763,4.882321,fair
22567,Deciduous,9,5.08,52.340715,4.881614,good
22568,Deciduous,6,7.62,52.338567,4.895816,excellent
22585,Deciduous,15,10.16,52.343852,4.883991,fair
22605,Deciduous,9,7.62,52.328434,4.894243,good
22606,Deciduous,15,10.16,52.328169,4.878921,excellent
22620,Deciduous,6,7.62,52.339996,4.900535,fair
22636,Deciduous,15,10.16,52.340166,4.848772,good
22644,Deciduous,15,10.16,52.343576,4.879103,excellent
22679,Deciduous,15,10.16,52.334558,4.851091,fair
22696,Deciduous,6,7.62,52.33702,4.896151,good
22758,Deciduous,6,2.54,52.330073,4.892356,excellent
22759,Deciduous,6,7.62,52.336839,4.895908,fair
22801,Deciduous,15,10.16,52.340134,4.848767,good
22807,Deciduous,9,5.08,52.342665,4.883464,excellent
22844,Deciduous,9,7.62,52.340493,4.846061,fair
22858,Deciduous,15,10.16,52.340155,4.848777,good
22870,Deciduous,15,10.16,52.326462,4.856947,excellent
22875,Deciduous,18,12.7,52.334878,4.851282,fair
22879,Deciduous,6,7.62,52.337089,4.896604,good
22880,Deciduous,6,7.62,52.336741,4.896051,excellent
22906,Deciduous,9,5.08,52.342313,4.883523,fair
22911,Deciduous,18,12.7,52.338423,4.844314,good
22913,Deciduous,9,7.62,52.34247,4.878452,excellent
22915,Deciduous,6,7.62,52.336956,4.896288,fair
22927,Deciduous,18,12.7,52.334383,4.853492,good
22942,Deciduous,9,5.08,52.329278,4.885682,excellent
22944,Deciduous,6,7.62,52.336262,4.895024,fair
