id,species,height,dbh,lat,lng,condition
514,Deciduous,15,10.16,52.364092,4.891696,excellent
515,Deciduous,15,10.16,52.364172,4.891116,fair
516,Deciduous,15,10.16,52.364599,4.888479,excellent
517,Deciduous,15,10.16,52.364145,4.891313,fair
518,Deciduous,18,12.7,52.363832,4.891456,good
519,Deciduous,18,12.7,52.363807,4.891641,excellent
520,Deciduous,15,10.16,52.363762,4.891988,fair
521,Deciduous,15,10.16,52.364366,4.889688,fair
522,Deciduous,15,10.16,52.363878,4.891124,good
523,Deciduous,15,10.16,52.359304,4.891115,fair
524,Deciduous,15,10.16,52.366268,4.885566,excellent
525,Deciduous,15,10.16,52.359287,4.890799,fair
526,Deciduous,15,10.16,52.366054,4.885943,good
527,Deciduous,15,10.16,52.363425,4.894475,fair
528,Deciduous,15,10.16,52.363445,4.894298,good
529,Deciduous,15,10.16,52.363949,4.89059,fair
530,Deciduous,9,7.62,52.364044,4.889889,good
531,Deciduous,15,10.16,52.364281,4.890315,excellent
532,Deciduous,9,5.08,52.366618,4.885627,excellent
533,Deciduous,9,5.08,52.365754,4.886459,fair
534,Deciduous,15,10.16,52.363257,4.895708,excellent
535,Deciduous,9,7.62,52.363303,4.895358,fair
536,Deciduous,15,10.16,52.363329,4.895176,good
537,Deciduous,15,10.16,52.363362,4.896785,excellent
538,Deciduous,9,5.08,52.359384,4.896666,excellent
539,Deciduous,15,10.16,52.364284,4.900007,excellent
540,Deciduous,15,10.16,52.364316,4.900166,fair
541,Deciduous,15,10.16,52.364352,4.900356,good
542,Deciduous,15,10.16,52.364383,4.900528,excellent
543,Deciduous,15,10.16,52.364246,4.899794,excellent
544,Deciduous,15,10.16,52.364143,4.899253,fair
545,Deciduous,15,10.16,52.364213,4.899627,good
546,Deciduous,15,10.16,52.364122,4.900746,excellent
547,Deciduous,15,10.16,52.364158,4.900929,fair
548,Deciduous,15,10.16,52.364085,4.900563,good
549,Deciduous,15,10.16,52.364106,4.899062,excellent
550,Deciduous,15,10.16,52.363944,4.89982,fair
551,Deciduous,15,10.16,52.36398,4.899996,good
552,Deciduous,15,10.16,52.364017,4.9002,excellent
553,Deciduous,15,10.16,52.364054,4.900389,fair
554,Deciduous,15,10.16,52.363831,4.899228,good
555,Deciduous,9,7.62,52.363855,4.899359,excellent
556,Deciduous,15,10.16,52.363878,4.899473,fair
557,Deciduous,9,7.62,52.363911,4.899639,good
558,Deciduous,15,10.16,52.363793,4.897401,excellent
559,Deciduous,18,12.7,52.365837,4.896492,fair
560,Deciduous,15,10.16,52.363827,4.897572,good
561,Deciduous,15,10.16,52.363864,4.897772,excellent
562,Deciduous,15,10.16,52.363897,4.897942,fair
563,Deciduous,15,10.16,52.36367,4.896762,good
564,Deciduous,9,7.62,52.363667,4.894848,excellent
565,Deciduous,15,10.16,52.363713,4.898573,excellent
566,Deciduous,15,10.16,52.363739,4.898726,fair
567,Deciduous,15,10.16,52.363756,4.898834,good
568,Deciduous,9,7.62,52.363775,4.898941,excellent
569,Deciduous,15,10.16,52.363802,4.899088,fair
570,Deciduous,15,10.16,52.36347,4.89735,good
571,Deciduous,15,10.16,52.363503,4.897523,excellent
572,Deciduous,18,12.7,52.363537,4.897705,fair
573,Deciduous,15,10.16,52.363544,4.89576,good
574,Deciduous,15,10.16,52.36361,4.896447,excellent
575,Deciduous,15,10.16,52.363617,4.895211,fair
576,Deciduous,15,10.16,52.363973,4.89042,good
577,Deciduous,18,12.7,52.364121,4.89149,excellent
578,Deciduous,15,10.16,52.363939,4.892798,fair
579,Deciduous,18,12.7,52.363995,4.890259,good
580,Deciduous,15,10.16,52.365524,4.886865,excellent
581,Deciduous,18,12.7,52.365456,4.886985,fair
582,Deciduous,15,10.16,52.36402,4.89008,good
583,Deciduous,18,12.7,52.358847,4.890537,fair
584,Deciduous,15,10.16,52.365177,4.888152,good
585,Deciduous,15,10.16,52.363718,4.894486,excellent
586,Deciduous,15,10.16,52.358632,4.892719,excellent
587,Deciduous,15,10.16,52.363855,4.891296,fair
588,Deciduous,15,10.16,52.363896,4.893164,good
589,Deciduous,15,10.16,52.358712,4.892733,excellent
590,Deciduous,15,10.16,52.358788,4.892747,fair
591,Deciduous,15,10.16,52.36647,4.885887,good
592,Deciduous,15,10.16,52.358862,4.892756,fair
593,Deciduous,18,12.7,52.359491,4.89102,good
594,Deciduous,18,12.7,52.359381,4.891115,excellent
595,Deciduous,18,12.7,52.359234,4.891171,fair
596,Deciduous,9,7.62,52.366194,4.885696,good
597,Deciduous,18,12.7,52.359107,4.891193,fair
598,Deciduous,18,12.7,52.359051,4.890966,good
599,Deciduous,18,12.7,52.359097,4.89106,excellent
600,Deciduous,18,12.7,52.359166,4.8911,fair
601,Deciduous,18,12.7,52.359224,4.891053,good
602,Deciduous,18,12.7,52.359178,4.890934,excellent
603,Deciduous,18,12.7,52.359204,4.890571,fair
604,Deciduous,18,12.7,52.359313,4.890705,good
605,Deciduous,9,5.08,52.363558,4.89349,good
606,Deciduous,18,12.7,52.36358,4.893284,excellent
607,Deciduous,15,10.16,52.358725,4.890497,excellent
608,Deciduous,15,10.16,52.358857,4.890334,fair
609,Deciduous,18,12.7,52.359053,4.890301,excellent
610,Deciduous,15,10.16,52.35915,4.890215,fair
611,Deciduous,15,10.16,52.359208,4.890068,good
612,Deciduous,18,12.7,52.364071,4.889701,excellent
613,Deciduous,9,7.62,52.363282,4.895532,fair
614,Deciduous,15,10.16,52.363322,4.896584,good
615,Deciduous,9,7.62,52.359442,4.896586,excellent
616,Deciduous,15,10.16,52.359432,4.896758,fair
617,Deciduous,6,2.54,52.359389,4.896911,good
618,Deciduous,15,10.16,52.359424,4.896947,excellent
619,Deciduous,15,10.16,52.364462,4.900938,good
620,Deciduous,9,7.62,52.364173,4.899416,excellent
621,Deciduous,9,7.62,52.364066,4.898854,fair
622,Deciduous,15,10.16,52.363569,4.895576,excellent
623,Deciduous,9,5.08,52.363592,4.895398,fair
624,Deciduous,15,10.16,52.363607,4.898067,good
625,Deciduous,15,10.16,52.365105,4.888277,fair
626,Deciduous,15,10.16,52.365076,4.887649,good
627,Deciduous,9,7.62,52.365008,4.887762,excellent
628,Deciduous,9,7.62,52.364937,4.887888,fair
629,Deciduous,9,7.62,52.365027,4.888413,good
630,Deciduous,15,10.16,52.363922,4.892967,excellent
631,Deciduous,9,7.62,52.363793,4.89392,fair
632,Deciduous,15,10.16,52.365383,4.887112,excellent
633,Deciduous,15,10.16,52.365309,4.887242,fair
634,Deciduous,15,10.16,52.365615,4.88739,good
635,Deciduous,15,10.16,52.365229,4.887381,good
636,Deciduous,9,7.62,52.365153,4.887513,excellent
637,Deciduous,15,10.16,52.365246,4.888031,fair
638,Deciduous,15,10.16,52.364523,4.888608,good
639,Deciduous,9,7.62,52.364601,4.88916,excellent
640,Deciduous,15,10.16,52.3642,4.889172,fair
641,Deciduous,15,10.16,52.36374,4.894304,good
642,Deciduous,15,10.16,52.366396,4.886017,excellent
643,Deciduous,9,7.62,52.36633,4.88613,fair
644,Deciduous,15,10.16,52.359188,4.89281,good
645,Deciduous,15,10.16,52.364447,4.888745,excellent
646,Deciduous,15,10.16,52.364377,4.888866,fair
647,Deciduous,9,5.08,52.36445,4.889442,good
648,Deciduous,15,10.16,52.364518,4.889306,excellent
649,Deciduous,15,10.16,52.363846,4.89353,fair
650,Deciduous,15,10.16,52.36387,4.893345,good
651,Deciduous,15,10.16,52.359113,4.892801,fair
652,Deciduous,15,10.16,52.364937,4.888574,good
653,Deciduous,15,10.16,52.364858,4.888027,excellent
654,Deciduous,15,10.16,52.364773,4.888175,fair
655,Deciduous,9,7.62,52.364685,4.888328,good
656,Deciduous,15,10.16,52.364842,4.888742,excellent
657,Deciduous,15,10.16,52.364757,4.888888,fair
658,Deciduous,15,10.16,52.364683,4.889018,good
659,Deciduous,15,10.16,52.366549,4.88575,excellent
660,Deciduous,15,10.16,52.365673,4.886598,fair
661,Deciduous,15,10.16,52.36577,4.887111,excellent
662,Deciduous,15,10.16,52.365841,4.88699,fair
663,Deciduous,18,12.7,52.365694,4.887245,good
664,Deciduous,15,10.16,52.366243,4.88628,excellent
665,Deciduous,9,7.62,52.362196,4.895909,good
666,Deciduous,15,10.16,52.365337,4.88787,good
667,Deciduous,18,12.7,52.364291,4.889015,fair
668,Deciduous,15,10.16,52.365526,4.887542,good
669,Deciduous,15,10.16,52.365435,4.8877,excellent
670,Deciduous,15,10.16,52.363473,4.894088,fair
671,Deciduous,9,7.62,52.364046,4.892035,good
672,Deciduous,9,7.62,52.364064,4.891901,excellent
673,Deciduous,15,10.16,52.363821,4.893722,fair
674,Deciduous,9,5.08,52.365932,4.886828,excellent
675,Deciduous,6,2.54,52.35858,4.892572,fair
676,Deciduous,6,2.54,52.358794,4.892398,good
677,Deciduous,6,2.54,52.358793,4.892577,excellent
678,Deciduous,6,2.54,52.358795,4.892518,fair
679,Deciduous,6,2.54,52.358792,4.892461,good
680,Deciduous,6,2.54,52.358585,4.892431,excellent
681,Deciduous,6,2.54,52.358582,4.892498,fair
682,Deciduous,9,7.62,52.35945,4.896477,excellent
683,Deciduous,9,5.08,52.361455,4.89388,good
684,Deciduous,9,5.08,52.361622,4.893941,fair
685,Deciduous,9,5.08,52.362898,4.896138,good
686,Deciduous,9,5.08,52.359326,4.886499,fair
687,Deciduous,9,7.62,52.359119,4.88699,good
688,Deciduous,9,7.62,52.358853,4.886961,fair
689,Deciduous,9,7.62,52.366011,4.900401,fair
690,Deciduous,9,7.62,52.36501,4.895034,good
691,Deciduous,9,7.62,52.362542,4.888144,excellent
692,Deciduous,15,10.16,52.366772,4.891651,good
693,Deciduous,9,5.08,52.360083,4.891884,fair
694,Deciduous,9,5.08,52.361477,4.895853,good
695,Deciduous,9,7.62,52.362384,4.889278,good
696,Deciduous,9,7.62,52.360418,4.896298,fair
697,Deciduous,9,7.62,52.360299,4.896303,good
698,Deciduous,9,7.62,52.359992,4.887302,excellent
699,Deciduous,15,10.16,52.366638,4.888814,fair
700,Deciduous,15,10.16,52.366576,4.888925,good
701,Deciduous,15,10.16,52.366497,4.88906,excellent
702,Deciduous,9,5.08,52.361892,4.898461,fair
703,Deciduous,15,10.16,52.364875,4.897156,good
704,Deciduous,9,5.08,52.362562,4.889913,good
705,Deciduous,9,7.62,52.36553,4.891224,fair
706,Deciduous,9,7.62,52.359,4.899188,excellent
707,Deciduous,15,10.16,52.361201,4.895987,excellent
708,Deciduous,9,7.62,52.360282,4.89605,fair
709,Deciduous,15,10.16,52.360062,4.896065,fair
710,Deciduous,15,10.16,52.359936,4.896072,excellent
711,Deciduous,9,7.62,52.365373,4.898351,excellent
712,Deciduous,9,5.08,52.365254,4.899144,excellent
713,Deciduous,15,10.16,52.365329,4.899534,good
714,Deciduous,15,10.16,52.365333,4.898139,excellent
715,Deciduous,9,5.08,52.365246,4.900793,excellent
716,Deciduous,15,10.16,52.36491,4.897352,excellent
717,Deciduous,15,10.16,52.364762,4.894921,fair
718,Deciduous,15,10.16,52.364782,4.896663,good
719,Deciduous,15,10.16,52.364738,4.896436,excellent
720,Deciduous,15,10.16,52.364516,4.895749,fair
721,Deciduous,15,10.16,52.364144,4.895775,good
722,Deciduous,9,7.62,52.35878,4.898782,good
723,Deciduous,9,7.62,52.358692,4.898818,excellent
724,Deciduous,15,10.16,52.363797,4.895799,excellent
725,Deciduous,9,5.08,52.360627,4.896027,good
726,Deciduous,9,5.08,52.365591,4.89952,good
727,Deciduous,15,10.16,52.365152,4.893981,fair
728,Deciduous,9,5.08,52.362551,4.889995,fair
729,Deciduous,15,10.16,52.365182,4.893756,fair
730,Deciduous,15,10.16,52.363094,4.895853,excellent
731,Deciduous,15,10.16,52.365104,4.894325,excellent
732,Deciduous,9,7.62,52.364813,4.894515,fair
733,Deciduous,9,7.62,52.364382,4.885721,excellent
734,Deciduous,9,7.62,52.365085,4.894487,good
735,Deciduous,9,7.62,52.366333,4.889357,excellent
736,Deciduous,9,7.62,52.36488,4.894023,good
737,Deciduous,9,7.62,52.36182,4.896602,excellent
738,Deciduous,15,10.16,52.36513,4.894146,excellent
739,Deciduous,15,10.16,52.365914,4.890072,excellent
740,Deciduous,9,7.62,52.365771,4.889701,fair
741,Deciduous,9,7.62,52.361837,4.893202,excellent
742,Deciduous,9,5.08,52.361809,4.893396,fair
743,Deciduous,9,7.62,52.36178,4.886812,good
744,Deciduous,15,10.16,52.361017,4.888383,excellent
745,Deciduous,15,10.16,52.362515,4.89589,excellent
746,Deciduous,15,10.16,52.365888,4.889491,fair
747,Deciduous,15,10.16,52.360708,4.889072,good
748,Deciduous,9,5.08,52.361276,4.887842,excellent
749,Deciduous,9,7.62,52.362358,4.887346,fair
750,Deciduous,18,12.7,52.360483,4.899071,fair
751,Deciduous,15,10.16,52.358819,4.891666,fair
752,Deciduous,15,10.16,52.365463,4.890236,excellent
753,Deciduous,15,10.16,52.362467,4.888686,good
754,Deciduous,9,7.62,52.361801,4.897954,fair
755,Deciduous,9,7.62,52.361793,4.895468,fair
756,Deciduous,15,10.16,52.36183,4.895204,good
757,Deciduous,15,10.16,52.362064,4.893502,fair
758,Deciduous,15,10.16,52.361999,4.892049,good
759,Deciduous,9,7.62,52.361952,4.88732,excellent
760,Deciduous,9,7.62,52.361961,4.892312,fair
761,Deciduous,15,10.16,52.364309,4.885828,fair
762,Deciduous,9,7.62,52.361926,4.892565,good
763,Deciduous,9,7.62,52.36189,4.892836,excellent
764,Deciduous,15,10.16,52.361978,4.892195,fair
765,Deciduous,9,7.62,52.362313,4.900756,excellent
766,Deciduous,9,7.62,52.361759,4.897754,good
767,Deciduous,9,7.62,52.360184,4.89631,excellent
768,Deciduous,15,10.16,52.362154,4.892849,fair
769,Deciduous,15,10.16,52.362136,4.892983,good
770,Deciduous,9,7.62,52.362112,4.88746,excellent
771,Deciduous,9,7.62,52.360488,4.900626,fair
772,Deciduous,15,10.16,52.36214,4.899827,good
773,Deciduous,15,10.16,52.362171,4.899998,excellent
774,Deciduous,9,7.62,52.362219,4.900252,fair
775,Deciduous,9,7.62,52.362233,4.900335,good
776,Deciduous,9,7.62,52.359165,4.898612,good
777,Deciduous,9,7.62,52.361862,4.898281,excellent
778,Deciduous,15,10.16,52.362311,4.899336,fair
779,Deciduous,15,10.16,52.365225,4.891469,good
780,Deciduous,15,10.16,52.365187,4.891739,excellent
781,Deciduous,9,7.62,52.362481,4.890479,good
782,Deciduous,9,5.08,52.362574,4.889838,excellent
783,Deciduous,9,5.08,52.360908,4.896266,fair
784,Deciduous,9,5.08,52.359006,4.888555,good
785,Deciduous,9,5.08,52.358861,4.888875,excellent
786,Deciduous,15,10.16,52.364966,4.895359,fair
787,Deciduous,15,10.16,52.364936,4.89554,good
788,Deciduous,15,10.16,52.364917,4.895699,excellent
789,Deciduous,9,7.62,52.358897,4.899231,excellent
790,Deciduous,9,7.62,52.359069,4.899156,fair
791,Deciduous,15,10.16,52.364987,4.895208,excellent
792,Deciduous,15,10.16,52.365906,4.900454,fair
793,Deciduous,15,10.16,52.364186,4.886017,excellent
794,Deciduous,15,10.16,52.364254,4.885914,excellent
795,Deciduous,18,12.7,52.362087,4.899544,excellent
796,Deciduous,18,12.7,52.362102,4.899623,fair
797,Deciduous,18,12.7,52.362774,4.888312,excellent
798,Deciduous,9,5.08,52.358588,4.886948,excellent
799,Deciduous,9,5.08,52.361942,4.892445,excellent
800,Deciduous,15,10.16,52.366344,4.888694,excellent
801,Deciduous,9,7.62,52.36642,4.888539,fair
802,Deciduous,15,10.16,52.366512,4.888406,good
803,Deciduous,9,5.08,52.362532,4.890091,good
804,Deciduous,9,7.62,52.362546,4.887521,good
805,Deciduous,9,5.08,52.362292,4.896184,excellent
806,Deciduous,9,5.08,52.361762,4.893749,fair
807,Deciduous,9,5.08,52.362348,4.88953,good
808,Deciduous,9,7.62,52.364805,4.896786,good
809,Deciduous,15,10.16,52.362733,4.887657,excellent
810,Deciduous,9,7.62,52.362816,4.88754,fair
811,Deciduous,9,7.62,52.362907,4.887398,good
812,Deciduous,9,7.62,52.363005,4.887248,excellent
813,Deciduous,9,7.62,52.36311,4.887088,fair
814,Deciduous,9,7.62,52.363214,4.886937,good
815,Deciduous,9,7.62,52.363319,4.886776,excellent
816,Deciduous,9,7.62,52.363418,4.886628,fair
817,Deciduous,9,7.62,52.363523,4.886464,good
818,Deciduous,9,7.62,52.363615,4.886323,excellent
819,Deciduous,9,7.62,52.363702,4.886187,fair
820,Deciduous,9,7.62,52.363797,4.886047,good
821,Deciduous,9,7.62,52.363893,4.8859,excellent
822,Deciduous,9,7.62,52.364012,4.885717,fair
823,Deciduous,15,10.16,52.364099,4.885584,good
824,Deciduous,9,7.62,52.362078,4.887089,excellent
825,Deciduous,9,7.62,52.362171,4.887175,good
826,Deciduous,9,7.62,52.365301,4.897956,excellent
827,Deciduous,9,7.62,52.359442,4.896348,good
828,Deciduous,9,5.08,52.361533,4.895469,fair
829,Deciduous,9,7.62,52.362264,4.900498,good
830,Deciduous,9,5.08,52.361952,4.89733,excellent
831,Deciduous,9,5.08,52.359079,4.886476,excellent
832,Deciduous,9,7.62,52.359385,4.886573,good
833,Deciduous,9,7.62,52.3598,4.886651,good
834,Deciduous,9,7.62,52.366975,4.887607,good
835,Deciduous,15,10.16,52.36019,4.896055,fair
836,Deciduous,9,7.62,52.360056,4.901002,excellent
837,Deciduous,15,10.16,52.364949,4.897547,good
838,Deciduous,9,7.62,52.365795,4.900521,fair
839,Deciduous,9,7.62,52.36055,4.900967,good
840,Deciduous,9,5.08,52.364454,4.885612,fair
841,Deciduous,15,10.16,52.364865,4.894136,good
842,Deciduous,15,10.16,52.361895,4.896202,excellent
843,Deciduous,9,7.62,52.361997,4.896196,fair
844,Deciduous,9,7.62,52.360787,4.888886,excellent
845,Deciduous,15,10.16,52.362483,4.888578,excellent
846,Deciduous,9,5.08,52.362036,4.893722,fair
847,Deciduous,9,7.62,52.361904,4.892712,fair
848,Deciduous,9,7.62,52.362183,4.892645,excellent
849,Deciduous,15,10.16,52.361837,4.898151,fair
850,Deciduous,9,7.62,52.362302,4.889864,excellent
851,Deciduous,9,5.08,52.363195,4.887524,excellent
852,Deciduous,9,5.08,52.363404,4.887202,excellent
853,Deciduous,9,7.62,52.361747,4.893856,fair
854,Deciduous,9,5.08,52.362069,4.899431,good
855,Deciduous,9,5.08,52.3624,4.899815,excellent
856,Deciduous,9,5.08,52.362376,4.899672,fair
857,Deciduous,9,7.62,52.363919,4.895796,good
858,Deciduous,9,7.62,52.365149,4.898597,excellent
859,Deciduous,9,7.62,52.364835,4.896945,fair
860,Deciduous,9,5.08,52.365508,4.891371,good
861,Deciduous,9,5.08,52.365343,4.890572,excellent
862,Deciduous,9,7.62,52.362145,4.886055,excellent
863,Deciduous,9,5.08,52.358624,4.898853,good
864,Deciduous,9,5.08,52.358851,4.898747,excellent
865,Deciduous,9,7.62,52.366991,4.898461,fair
866,Deciduous,9,7.62,52.367003,4.898252,good
867,Deciduous,9,7.62,52.365876,4.890147,good
868,Deciduous,9,5.08,52.363647,4.886837,excellent
869,Deciduous,18,12.7,52.3593,4.887545,excellent
870,Deciduous,18,12.7,52.359873,4.889087,good
871,Deciduous,15,10.16,52.366008,4.889271,good
872,Deciduous,15,10.16,52.364446,4.896027,excellent
873,Deciduous,6,2.54,52.360772,4.896275,fair
874,Deciduous,9,5.08,52.360781,4.896015,good
875,Deciduous,9,7.62,52.361106,4.896249,excellent
876,Deciduous,9,5.08,52.361992,4.895922,fair
877,Deciduous,9,5.08,52.359446,4.886514,excellent
878,Deciduous,9,5.08,52.359636,4.886604,fair
879,Deciduous,18,12.7,52.36123,4.900879,excellent
880,Deciduous,24,17.78,52.361159,4.900864,fair
881,Deciduous,24,17.78,52.361129,4.900951,good
882,Deciduous,9,7.62,52.365201,4.893618,fair
883,Deciduous,15,10.16,52.362648,4.889256,excellent
884,Deciduous,9,7.62,52.361243,4.896243,good
885,Deciduous,15,10.16,52.361193,4.888009,fair
886,Deciduous,18,12.7,52.366826,4.887864,excellent
887,Deciduous,9,7.62,52.365571,4.890916,good
888,Deciduous,9,7.62,52.362046,4.887399,fair
889,Deciduous,15,10.16,52.361304,4.896242,excellent
890,Deciduous,15,10.16,52.362149,4.89096,excellent
891,Deciduous,9,7.62,52.36243,4.890824,good
892,Deciduous,24,17.78,52.359136,4.888414,fair
893,Deciduous,18,12.7,52.358962,4.888605,good
894,Deciduous,24,17.78,52.359541,4.887978,fair
895,Deciduous,24,17.78,52.359094,4.888448,excellent
896,Deciduous,15,10.16,52.358722,4.886961,good
897,Deciduous,24,17.78,52.359054,4.888503,good
898,Deciduous,24,20.32,52.360497,4.900263,fair
899,Deciduous,9,7.62,52.3647,4.896231,excellent
900,Deciduous,6,2.54,52.365608,4.890666,excellent
901,Deciduous,9,5.08,52.364988,4.896335,fair
902,Deciduous,9,5.08,52.365078,4.898219,good
903,Deciduous,18,12.7,52.361355,4.895978,excellent
904,Deciduous,15,10.16,52.360075,4.89632,good
905,Deciduous,15,10.16,52.365309,4.899428,excellent
906,Deciduous,15,10.16,52.359894,4.894912,fair
907,Deciduous,15,10.16,52.35988,4.895122,excellent
908,Deciduous,24,17.78,52.365049,4.898082,good
909,Deciduous,18,12.7,52.365045,4.894778,good
910,Deciduous,18,12.7,52.365026,4.894914,excellent
911,Deciduous,24,17.78,52.364789,4.894711,fair
912,Deciduous,24,17.78,52.364668,4.895625,good
913,Deciduous,24,17.78,52.364402,4.895757,excellent
914,Deciduous,24,17.78,52.366484,4.900204,fair
915,Deciduous,15,10.16,52.364247,4.896042,excellent
916,Deciduous,18,12.7,52.36404,4.896059,good
917,Deciduous,15,10.16,52.365748,4.900326,fair
918,Deciduous,15,10.16,52.365635,4.899731,excellent
919,Deciduous,18,12.7,52.365459,4.90021,fair
920,Deciduous,15,10.16,52.360072,4.892063,fair
921,Deciduous,18,12.7,52.364957,4.893456,good
922,Deciduous,15,10.16,52.360058,4.892269,fair
923,Deciduous,24,17.78,52.362748,4.895878,good
924,Deciduous,24,17.78,52.362629,4.895886,excellent
925,Deciduous,15,10.16,52.362067,4.897978,good
926,Deciduous,15,10.16,52.361855,4.896791,excellent
927,Deciduous,15,10.16,52.361889,4.896977,fair
928,Deciduous,18,12.7,52.36186,4.89302,good
929,Deciduous,24,17.78,52.362298,4.887292,excellent
930,Deciduous,15,10.16,52.362583,4.900819,fair
931,Deciduous,15,10.16,52.361921,4.897156,excellent
932,Deciduous,18,12.7,52.365826,4.889599,excellent
933,Deciduous,15,10.16,52.366202,4.888941,fair
934,Deciduous,15,10.16,52.361788,4.893555,fair
935,Deciduous,15,10.16,52.361668,4.894458,good
936,Deciduous,24,17.78,52.361505,4.895659,fair
937,Deciduous,24,17.78,52.361536,4.896491,excellent
938,Deciduous,24,17.78,52.365552,4.891064,fair
939,Deciduous,24,17.78,52.365495,4.891489,good
940,Deciduous,15,10.16,52.361612,4.8969,good
941,Deciduous,15,10.16,52.361647,4.897106,excellent
942,Deciduous,15,10.16,52.361746,4.895834,fair
943,Deciduous,18,12.7,52.361762,4.89569,good
944,Deciduous,24,17.78,52.361992,4.887009,excellent
945,Deciduous,15,10.16,52.361686,4.897324,good
946,Deciduous,18,12.7,52.361727,4.897543,excellent
947,Deciduous,24,17.78,52.365407,4.892121,fair
948,Deciduous,24,17.78,52.365387,4.892271,good
949,Deciduous,15,10.16,52.362056,4.886228,excellent
950,Deciduous,15,10.16,52.361932,4.88648,excellent
951,Deciduous,24,17.78,52.361892,4.886917,fair
952,Deciduous,15,10.16,52.362555,4.900653,excellent
953,Deciduous,15,10.16,52.362219,4.887553,fair
954,Deciduous,18,12.7,52.36212,4.891168,excellent
955,Deciduous,18,12.7,52.36273,4.888613,fair
956,Deciduous,24,20.32,52.360544,4.900206,excellent
957,Deciduous,24,20.32,52.360369,4.900363,fair
958,Deciduous,24,20.32,52.36032,4.900446,good
959,Deciduous,18,12.7,52.362434,4.899988,excellent
960,Deciduous,15,10.16,52.362462,4.900151,fair
961,Deciduous,18,12.7,52.362492,4.90031,good
962,Deciduous,18,12.7,52.362518,4.900467,excellent
963,Deciduous,24,17.78,52.365065,4.894634,good
964,Deciduous,15,10.16,52.362093,4.898129,good
965,Deciduous,18,12.7,52.362117,4.898261,excellent
966,Deciduous,18,12.7,52.362138,4.898394,fair
967,Deciduous,24,17.78,52.36218,4.898608,good
968,Deciduous,24,17.78,52.362273,4.89915,excellent
969,Deciduous,15,10.16,52.359148,4.899123,fair
970,Deciduous,24,17.78,52.363162,4.885681,fair
971,Deciduous,15,10.16,52.366842,4.900868,good
972,Deciduous,15,10.16,52.36691,4.900692,fair
973,Deciduous,24,17.78,52.359829,4.898626,excellent
974,Deciduous,24,17.78,52.35965,4.900763,fair
975,Deciduous,24,17.78,52.35967,4.900907,good
976,Deciduous,15,10.16,52.359622,4.900928,excellent
977,Deciduous,18,12.7,52.35948,4.900031,fair
978,Deciduous,18,12.7,52.365022,4.900904,excellent
979,Deciduous,18,12.7,52.35942,4.899099,fair
980,Deciduous,18,12.7,52.359439,4.899244,good
981,Deciduous,18,12.7,52.359388,4.899423,excellent
982,Deciduous,18,12.7,52.359343,4.899131,good
983,Deciduous,15,10.16,52.359246,4.899084,good
984,Deciduous,15,10.16,52.360825,4.900856,excellent
985,Deciduous,18,12.7,52.359558,4.900147,fair
986,Deciduous,24,17.78,52.359628,4.900627,good
987,Deciduous,18,12.7,52.359699,4.900821,excellent
988,Deciduous,18,12.7,52.3606,4.900798,fair
989,Deciduous,24,17.78,52.360527,4.900837,good
990,Deciduous,15,10.16,52.361716,4.894115,excellent
991,Deciduous,24,17.78,52.360951,4.899627,fair
992,Deciduous,24,17.78,52.360693,4.899749,good
993,Deciduous,24,17.78,52.360628,4.899816,excellent
994,Deciduous,24,17.78,52.360097,4.900824,fair
995,Deciduous,18,12.7,52.36251,4.896164,excellent
996,Deciduous,24,17.78,52.360336,4.899107,excellent
997,Deciduous,24,17.78,52.360182,4.898868,fair
998,Deciduous,18,12.7,52.362176,4.890766,excellent
999,Deciduous,24,20.32,52.360897,4.899915,good
1000,Deciduous,24,20.32,52.360914,4.900009,excellent
1001,Deciduous,18,12.7,52.359454,4.899397,excellent
1002,Deciduous,18,12.7,52.359487,4.899322,fair
1003,Deciduous,18,12.7,52.359484,4.899235,good
1004,Deciduous,18,12.7,52.359575,4.899862,excellent
1005,Deciduous,18,12.7,52.359498,4.899925,fair
1006,Deciduous,18,12.7,52.35954,4.900007,good
1007,Deciduous,18,12.7,52.36203,4.899229,excellent
1008,Deciduous,15,10.16,52.359687,4.887185,excellent
1009,Deciduous,15,10.16,52.359622,4.896358,fair
1010,Deciduous,15,10.16,52.365617,4.899636,fair
1011,Deciduous,15,10.16,52.362516,4.888338,fair
1012,Deciduous,9,7.62,52.360415,4.896042,excellent
1013,Deciduous,15,10.16,52.365172,4.891852,fair
1014,Deciduous,15,10.16,52.362343,4.899505,fair
1015,Deciduous,9,7.62,52.358992,4.886541,fair
1016,Deciduous,9,7.62,52.359721,4.887765,excellent
1017,Deciduous,9,7.62,52.359661,4.88784,excellent
1018,Deciduous,15,10.16,52.359154,4.88656,fair
1019,Deciduous,9,7.62,52.359504,4.886588,excellent
1020,Deciduous,24,17.78,52.359249,4.887351,good
1021,Deciduous,15,10.16,52.358646,4.886508,excellent
1022,Deciduous,15,10.16,52.360842,4.900628,excellent
1023,Deciduous,15,10.16,52.361105,4.895992,good
1024,Deciduous,15,10.16,52.361355,4.896233,fair
1025,Deciduous,24,17.78,52.360111,4.898227,excellent
1026,Deciduous,9,7.62,52.360155,4.901011,fair
1027,Deciduous,15,10.16,52.359957,4.896325,good
1028,Deciduous,15,10.16,52.366974,4.900531,excellent
